converter_type,converter_probability,converter_probability_source,equipment_bucket,item_group_ids,item_group_names,grade_code,grade_name,section_group,open_slot,candidate_index,option_id,option_name,value_raw,value_0_low16,value_1_high16,normal_probability,improved_probability,option_tier,probability_sum_valid,source_file_name,source_block_index,source_file_offset,mapping_basis,mapping_confidence
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,13,929,조련펫모든스탯증가,432,432,0,8,0,1,true,item_option_open.dat,61,0x2d6d8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,14,929,조련펫모든스탯증가,561,561,0,4,0,2,true,item_option_open.dat,61,0x2d6f0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,15,727,스탯저하저항,8,8,0,1,0,2,true,item_option_open.dat,61,0x2d708,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,16,727,스탯저하저항,9,9,0,0.5,0,3,true,item_option_open.dat,61,0x2d720,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,8,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,17,110,회피율증가,10,10,0,8,0,2,true,item_option_open.dat,61,0x2d738,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,4,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,18,110,회피율증가,12,12,0,4,0,3,true,item_option_open.dat,61,0x2d750,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,1,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,19,464,더블크리티컬대미지증가,13,13,0,1,0,2,true,item_option_open.dat,61,0x2d768,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
불타는 변환기,0.5,float_a,헬멧,0,헬멧,9,ULT 유니크,3,4,20,464,더블크리티컬대미지증가,14,14,0,0.5,0,3,true,item_option_open.dat,61,0x2d780,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,1,63,힘상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c150,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,2,67,민첩성상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c168,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,3,66,건강상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c180,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,4,64,지혜상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c198,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,5,65,지식상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c1b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,6,68,카리스마상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c1c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8.7,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,7,69,행운상승,57,57,0,8.7,8.7,1,true,item_option_open.dat,60,0x2c1e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3.1,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,8,327,모든능력치증가,28,28,0,3.1,3.1,1,true,item_option_open.dat,60,0x2c1f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,9,63,힘상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c210,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,10,67,민첩성상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c228,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,11,66,건강상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c240,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,12,64,지혜상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c258,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,13,65,지식상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c270,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,14,68,카리스마상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c288,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,15,69,행운상승,68,68,0,5,5,2,true,item_option_open.dat,60,0x2c2a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,1,float_a,헬멧,0,헬멧,8,DX 유니크,2,1,16,327,모든능력치증가,34,34,0,1,1,2,true,item_option_open.dat,60,0x2c2b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,1,63,힘상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c438,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,2,67,민첩성상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c450,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,3,66,건강상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c468,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,4,64,지혜상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c480,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,5,65,지식상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c498,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,6,68,카리스마상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c4b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,7,69,행운상승,120,120,0,7,7,1,true,item_option_open.dat,60,0x2c4c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,8,63,힘상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c4e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,9,67,민첩성상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c4f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,10,66,건강상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c510,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,11,64,지혜상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c528,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,12,65,지식상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c540,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,13,68,카리스마상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c558,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,14,69,행운상승,150,150,0,4,4,2,true,item_option_open.dat,60,0x2c570,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,15,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,15,0,방어력증가,12,12,0,15,15,1,true,item_option_open.dat,60,0x2c588,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,8,float_a,헬멧,0,헬멧,8,DX 유니크,2,2,16,0,방어력증가,14,14,0,8,8,2,true,item_option_open.dat,60,0x2c5a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,1,55,vs동물형_물리대미지증가P,26,26,0,9,9,1,true,item_option_open.dat,60,0x2c720,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,2,55,vs동물형_물리대미지증가P,31,31,0,5,5,2,true,item_option_open.dat,60,0x2c738,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,3,55,vs동물형_물리대미지증가P,37,37,0,2,2,3,true,item_option_open.dat,60,0x2c750,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,4,719,"(소환수,펫)상태이상저항증가",2,2,0,9,9,1,true,item_option_open.dat,60,0x2c768,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,5,719,"(소환수,펫)상태이상저항증가",3,3,0,5,5,2,true,item_option_open.dat,60,0x2c780,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,6,719,"(소환수,펫)상태이상저항증가",4,4,0,2,2,3,true,item_option_open.dat,60,0x2c798,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,7,352,최대체력증가P,15,15,0,9,9,1,true,item_option_open.dat,60,0x2c7b0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,8,352,최대체력증가P,18,18,0,5,5,2,true,item_option_open.dat,60,0x2c7c8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,9,352,최대체력증가P,22,22,0,3,3,3,true,item_option_open.dat,60,0x2c7e0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,10,463,치명타대미지증가,4,4,0,9,9,1,true,item_option_open.dat,60,0x2c7f8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,11,463,치명타대미지증가,5,5,0,5,5,2,true,item_option_open.dat,60,0x2c810,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,12,463,치명타대미지증가,6,6,0,3,3,3,true,item_option_open.dat,60,0x2c828,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,13,351,방어력증가P,9,9,0,9,9,1,true,item_option_open.dat,60,0x2c840,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,14,351,방어력증가P,13,13,0,5,5,2,true,item_option_open.dat,60,0x2c858,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,15,351,방어력증가P,17,17,0,3,3,3,true,item_option_open.dat,60,0x2c870,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,16,695,"(소환수,펫)최대체력증가P",9,9,0,9,9,1,true,item_option_open.dat,60,0x2c888,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,17,695,"(소환수,펫)최대체력증가P",13,13,0,5,5,2,true,item_option_open.dat,60,0x2c8a0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3,float_a,헬멧,0,헬멧,8,DX 유니크,2,3,18,695,"(소환수,펫)최대체력증가P",17,17,0,3,3,3,true,item_option_open.dat,60,0x2c8b8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,1,88,치명타저항,10,10,0,10,10,1,true,item_option_open.dat,60,0x2ca08,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,2,88,치명타저항,12,12,0,5,5,2,true,item_option_open.dat,60,0x2ca20,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,3,88,치명타저항,14,14,0,2,2,3,true,item_option_open.dat,60,0x2ca38,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,4,351,방어력증가P,16,16,0,10,10,1,true,item_option_open.dat,60,0x2ca50,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,5,351,방어력증가P,20,20,0,5,5,2,true,item_option_open.dat,60,0x2ca68,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,6,351,방어력증가P,23,23,0,2,2,3,true,item_option_open.dat,60,0x2ca80,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,7,803,적에게입힌대미지의일부체력으로흡수,1,1,0,2,2,1,true,item_option_open.dat,60,0x2ca98,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,1,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,8,803,적에게입힌대미지의일부체력으로흡수,2,2,0,1,1,2,true,item_option_open.dat,60,0x2cab0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,0.5,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,9,803,적에게입힌대미지의일부체력으로흡수,3,3,0,0.5,0.5,3,true,item_option_open.dat,60,0x2cac8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,10,37,즉사,5,5,0,9,9,1,true,item_option_open.dat,60,0x2cae0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,10,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,11,923,소환수마법공격력증가P,7,7,0,10,10,1,true,item_option_open.dat,60,0x2caf8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,12,110,회피율증가,2,2,0,9,9,1,true,item_option_open.dat,60,0x2cb10,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,4,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,13,110,회피율증가,3,3,0,4,4,2,true,item_option_open.dat,60,0x2cb28,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,14,110,회피율증가,4,4,0,2,2,3,true,item_option_open.dat,60,0x2cb40,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,7,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,15,466,더블크리티컬대미지감소,14,14,0,7,7,1,true,item_option_open.dat,60,0x2cb58,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,5,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,16,109,모든스킬레벨증가,2,2,0,5,5,1,true,item_option_open.dat,60,0x2cb70,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,3,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,17,109,모든스킬레벨증가,3,3,0,3,3,2,true,item_option_open.dat,60,0x2cb88,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,1,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,18,109,모든스킬레벨증가,4,4,0,1,1,3,true,item_option_open.dat,60,0x2cba0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,9,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,19,927,조련펫이동속도,14,14,0,9,9,1,true,item_option_open.dat,60,0x2cbb8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,2,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,20,727,스탯저하저항,1,1,0,2,2,1,true,item_option_open.dat,60,0x2cbd0,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,1,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,21,727,스탯저하저항,2,2,0,1,1,2,true,item_option_open.dat,60,0x2cbe8,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
협회 변환기,0.5,float_a,헬멧,0,헬멧,8,DX 유니크,2,4,22,727,스탯저하저항,3,3,0,0.5,0.5,3,true,item_option_open.dat,60,0x2cc00,simpleGameText.dat item_group_id + capa.dat option_id,high_direct_local_join
